ssndataquality,dobdataquality,firstentrydate,state,matchingpersonalid,isbcpp,isbcpes,istlp,ismgh,issop,whenupdateddate,cleandashage,cleandashrace,cleandashethnicity,cleandashgender
8,99,7/23/2014,il,110001749,1,,,,,20427,12,4,,1
8,99,12/12/2014,il,110001750,1,,,,,20427,16,4,,1
8,99,11/11/2014,il,110001751,1,,,,,20427,14,4,1,1
8,99,10/26/2015,il,110001752,1,,,,,20551,999,999,999,999
8,1,11/10/2014,il,110001753,1,,,,,20430,17,4,,
99,99,9/18/2014,il,110001754,1,,,,,20427,14,4,1,1
8,99,2/20/2014,il,110001755,1,,,,,20427,17,4,,1
99,99,2/18/2015,il,110001756,1,,,,,20359,15,4,,
8,99,1/13/2015,il,110001757,1,,,,,20426,17,4,,
8,99,10/6/2014,il,110001758,1,,,,,20427,11,2,,1
8,1,6/27/2014,il,110001759,1,,,,,20427,14,4,,1
8,1,6/3/2015,il,110001760,1,,,,,20430,12,5,1,
8,1,7/20/2015,il,110001761,1,,,,,20426,12,4,,
8,1,2/8/2016,il,110001762,1,,,,,20518,16,4,,
8,1,12/29/2015,il,110001763,1,,,,,20459,13,4,,
99,1,9/15/2015,il,110001764,1,,,,,20359,13,4,1,
8,99,3/22/2016,il,110001765,1,,,,,20552,999,999,999,999
99,99,5/13/2014,il,110001766,1,,,,,20427,15,4,,
8,99,2/23/2015,il,110001767,1,,,,,20426,15,4,1,1
99,99,1/28/2015,il,110001768,1,,,,,20360,16,4,1,
8,99,8/6/2014,il,110001769,1,,,,,20427,12,4,,
8,99,2/12/2015,il,110001770,1,,,,,20429,13,4,1,1
99,1,10/14/2015,il,110001771,1,,,,,20380,16,4,1,
8,99,8/20/2014,il,110001772,1,,,,,20427,11,4,,1
8,1,10/6/2014,il,110001773,1,,,,,20430,17,1,,1
8,1,1/23/2014,il,110001774,1,,,,,20430,15,4,,
99,99,7/17/2014,il,110001775,1,,,,,20355,14,2,,1
8,99,4/13/2015,il,110001776,1,,,,,20426,14,4,1,
8,1,4/7/2014,il,110001777,1,,,,,20427,15,4,,
99,99,11/17/2014,il,110001778,1,,,,,20360,16,2,,
8,1,3/2/2015,il,110001779,1,,,,,20430,18,4,,
8,99,9/4/2014,il,110001780,1,,,,,20426,13,4,,1
8,1,4/20/2015,il,110001781,1,,,,,20430,17,4,,
8,1,4/15/2015,il,110001782,1,,,,,20426,15,4,,1
8,1,3/5/2015,il,110001783,1,,,,,20430,16,2,1,1
8,99,4/15/2014,il,110001784,1,,,,,20426,15,2,,1
8,1,3/11/2015,il,110001785,1,,,,,20429,17,4,,
8,1,12/8/2015,il,110001786,1,,,,,20460,13,4,,1
8,1,5/11/2015,il,110001787,1,,,,,20430,17,4,,1
8,99,4/23/2015,il,110001788,1,,,,,20426,14,4,,
8,1,6/16/2015,il,110001789,1,,,,,20426,16,4,,
8,1,2/26/2015,il,110001790,1,,,,,20429,12,4,,
8,99,4/24/2014,il,110001791,1,,,,,20427,15,4,,
99,1,8/14/2015,il,110001792,1,,,,,20359,15,2,,1
8,1,9/29/2015,il,110001793,1,,,,,20426,15,4,1,1
8,99,9/30/2014,il,110001794,1,,,,,20427,14,4,,1
8,99,12/2/2015,il,110001795,1,,,,,20564,999,999,999,999
99,99,2/12/2015,il,110001796,1,,,,,20427,17,4,,
8,99,7/14/2015,il,110001797,1,,,,,20566,16,4,,
99,1,7/21/2015,il,110001798,1,,,,,19996,17,2,,1
8,1,9/4/2014,il,110001799,1,,,,,20427,16,2,,1
8,1,9/28/2015,il,110001800,1,,,,,20426,13,,1,
8,1,2/18/2016,il,110001801,1,,,,,20518,17,4,1,
8,99,11/3/2014,il,110001802,1,,,,,20427,16,4,1,1
8,1,2/27/2015,il,110001803,1,,,,,20430,15,4,1,1
1,1,10/2/2015,il,110001804,1,,,,,20377,15,4,,1
99,99,7/14/2014,il,110001805,1,,,,,20359,16,5,,1
8,1,4/24/2015,il,110001806,1,,,,,20426,17,4,,
8,99,10/8/2013,il,110001807,1,,,,,20426,12,2,,1
8,1,3/18/2015,il,110001808,1,,,,,20430,14,4,,1
8,99,12/10/2014,il,110001809,1,,,,,20426,16,2,,1
8,1,12/22/2015,il,110001810,1,,,,,20460,16,4,1,
99,1,10/9/2015,il,110001811,1,,,,,20376,13,4,,
8,1,9/24/2015,il,110001812,1,,,,,20426,17,2,,1
99,1,7/1/2015,il,110001813,1,,,,,20359,15,2,,1
99,99,11/12/2015,il,110001814,1,,,,,20426,16,2,,
8,1,4/21/2015,il,110001815,1,,,,,20430,12,4,,
99,99,1/14/2015,il,110001816,1,,,,,20359,17,4,1,1
8,1,11/6/2014,il,110001817,1,,,,,20430,15,4,,1
99,1,10/7/2015,il,110001818,1,,,,,20376,11,4,1,
8,1,4/29/2015,il,110001819,1,,,,,20430,11,4,,
8,1,8/17/2015,il,110001820,1,,,,,20430,18,4,1,
8,1,9/16/2015,il,110001821,1,,,,,20426,12,4,,1
8,1,12/28/2014,il,110001822,1,,,,,20430,15,4,1,
99,1,10/20/2015,il,110001823,1,,,,,20387,17,4,1,1
8,1,1/14/2016,il,110001824,1,,,,,20488,17,4,1,1
8,1,11/4/2014,il,110001825,1,,,,,20430,14,4,,1
8,1,3/4/2015,il,110001826,1,,,,,20430,14,4,1,1
8,1,9/29/2015,il,110001827,1,,,,,20426,17,4,,
8,1,7/20/2015,il,110001828,1,,,,,20426,15,4,1,
8,99,4/2/2015,il,110001829,1,,,,,20426,13,4,1,1
8,1,1/18/2016,il,110001830,1,,,,,20488,16,4,,
8,99,9/24/2014,il,110001831,1,,,,,20426,13,4,1,
8,1,2/12/2016,il,110001832,1,,,,,20509,13,4,,3
8,99,12/2/2015,il,110001833,1,,,,,20563,999,999,999,999
8,1,6/1/2015,il,110001834,1,,,,,20430,12,4,1,1
8,99,1/20/2015,il,110001835,1,,,,,20426,16,4,,1
8,99,2/24/2015,il,110001836,1,,,,,20427,17,4,,1
99,1,10/14/2015,il,110001837,1,,,,,20376,15,4,,
8,99,1/19/2015,il,110001838,1,,,,,20427,13,4,1,
8,99,12/12/2014,il,110001839,1,,,,,20427,16,4,,
99,99,2/16/2015,il,110001840,1,,,,,20426,16,4,,1
99,1,6/29/2015,il,110001841,1,,,,,20426,12,5,,1
8,99,12/7/2014,il,110001842,1,,,,,20426,15,4,,
8,1,4/15/2015,il,110001843,1,,,,,20426,16,4,,1
8,1,2/5/2015,il,110001844,1,,,,,20427,17,2,,1
8,99,1/7/2015,il,110001845,1,,,,,20427,15,4,,1
8,1,10/20/2014,il,110001846,1,,,,,20427,13,4,,
99,1,10/7/2015,il,110001847,1,,,,,20376,13,4,1,1
8,1,1/27/2015,il,110001848,1,,,,,20430,15,4,1,1
8,1,3/15/2016,il,110001849,1,,,,,20538,16,4,1,
8,1,12/31/2014,il,110001850,1,,,,,20427,14,4,,
8,1,1/22/2015,il,110001851,1,,,,,20427,14,4,,4
8,1,1/26/2015,il,110001852,1,,,,,20430,14,4,1,
8,1,3/14/2016,il,110001853,1,,,,,20529,15,4,,1
8,1,3/16/2015,il,110001854,1,,,,,20430,16,4,,1
8,99,10/3/2015,il,110001855,1,,,,,20565,999,999,999,999
8,1,1/2/2015,il,110001856,1,,,,,20430,17,4,1,1
8,1,12/15/2014,il,110001857,1,,,,,20430,15,4,,1
8,1,12/22/2014,il,110001858,1,,,,,20429,13,4,1,1
8,1,11/3/2014,il,110001859,1,,,,,20430,15,4,,
99,99,10/2/2014,il,110001860,1,,,,,20359,17,4,1,
99,99,4/1/2014,il,110001861,1,,,,,20427,11,4,1,
99,1,9/2/2015,il,110001862,1,,,,,20359,17,2,,
8,1,2/20/2015,il,110001863,1,,,,,20429,13,4,,1
8,1,6/11/2015,il,110001864,1,,,,,20426,15,4,1,1
8,1,6/8/2015,il,110001865,1,,,,,20430,16,4,,
8,99,12/5/2013,il,110001866,1,,,,,20426,12,4,1,
8,1,2/2/2015,il,110001867,1,,,,,20430,16,4,,1
8,99,4/28/2015,il,110001868,1,,,,,20426,15,4,,1
99,1,10/20/2015,il,110001869,1,,,,,20383,16,4,1,1
99,1,2/12/2015,mi,110001870,1,,,,,20143,11,2,,1
99,1,2/18/2016,mi,110001871,1,,,,,20507,12,2,999,1
99,1,9/8/2015,mi,110001872,1,,,,,20341,13,2,,1
2,1,7/1/2015,mi,110001873,1,,,,,19999,15,2,,1
99,99,10/7/2015,mi,110001874,1,,,,,20460,15,2,,1
99,1,11/18/2015,mi,110001875,1,,,,,20417,14,2,,1
99,1,1/5/2016,mi,110001876,1,,,,,20495,15,2,,1
1,99,4/23/2015,mi,110001877,1,,,,,20556,999,999,999,999
99,1,8/25/2015,mi,110001878,1,,,,,20326,11,2,,1
99,1,12/9/2015,mi,110001879,1,,,,,20444,16,4,,
99,1,1/12/2015,mi,110001880,1,,,,,20101,15,2,,1
99,1,3/29/2016,mi,110001881,1,,,,,20545,15,999,1,1
2,1,12/15/2015,mi,110001882,1,,,,,19999,14,2,,1
99,1,5/30/2015,mi,110001883,1,,,,,20242,17,2,999,1
99,1,2/4/2016,mi,110001884,1,,,,,20490,16,4,,1
99,1,9/12/2015,mi,110001885,1,,,,,20349,15,2,,1
2,1,3/23/2016,mi,110001886,1,,,,,19999,14,2,,1
1,1,2/15/2016,mi,110001887,1,1,,,1,20334,17,2,,
99,99,6/16/2015,mi,110001888,1,,,,,20261,13,2,,1
1,1,5/19/2015,mi,110001889,1,,,,,20152,14,2,999,1
2,1,4/14/2015,mi,110001890,1,,,,,19999,13,2,,1
99,1,8/18/2015,mi,110001891,1,,,,,20319,13,2,999,1
2,1,2/17/2015,mi,110001892,1,,,,,18302,15,4,,
2,1,10/16/2014,mi,110001893,1,,,,,20017,13,2,,1
99,1,3/18/2015,mi,110001894,1,,,,,20171,12,4,1,
2,1,2/5/2015,mi,110001895,1,,,,,18455,13,5,,1
99,1,5/28/2015,mi,110001896,1,,,,,20237,12,5,,1
99,1,3/8/2016,mi,110001897,1,,,,,20493,12,2,,
2,1,4/16/2015,mi,110001898,1,,,,,19208,15,4,,1
99,1,3/4/2015,mi,110001899,1,,,,,20161,16,2,,1
99,1,3/15/2016,mi,110001900,1,,,,,20534,12,2,999,
99,1,8/27/2014,mi,110001901,1,,,,,19999,14,2,,1
2,1,10/31/2014,mi,110001902,1,,,,,20031,13,4,,
99,1,3/24/2016,mi,110001903,1,,,,,20541,16,4,1,
99,1,5/27/2015,mi,110001904,1,,,,,20237,14,2,,1
99,1,1/15/2016,mi,110001905,1,,,,,20473,12,2,,
99,1,7/7/2015,mi,110001906,1,,,,,20283,14,4,1,1
99,1,1/14/2015,mi,110001907,1,,,,,19999,16,4,1,1
99,1,9/10/2014,mi,110001908,1,,,,,19999,16,2,,1
99,1,11/30/2015,mi,110001909,1,,,,,20011,16,4,,1
2,1,7/14/2015,mi,110001910,1,,,,,18515,12,2,,1
1,1,9/8/2015,mi,110001911,1,,,,,19999,14,2,,1
1,1,3/4/2015,mi,110001912,1,,,,,20088,13,2,,
99,1,10/20/2015,mi,110001913,1,,,,,20382,13,2,1,1
2,1,7/22/2015,mi,110001914,1,,,,,20068,17,4,,
99,1,3/22/2016,mi,110001915,1,,,,,20537,15,2,,
2,1,3/19/2015,mi,110001916,1,,,,,20068,14,999,1,1
2,1,5/5/2015,mi,110001917,1,,,,,19999,14,4,1,1
99,1,10/2/2015,mi,110001918,1,,,,,20373,15,2,,1
1,1,2/23/2016,mi,110001919,1,,,,,19617,14,2,,1
99,1,5/12/2015,mi,110001920,1,,,,,20223,16,2,,1
1,1,2/19/2015,mi,110001921,1,,,,,19999,13,2,,1
2,1,12/3/2015,mi,110001922,1,,,,,19999,16,999,1,
99,1,10/4/2014,mi,110001923,1,,,,,20004,14,2,,
1,99,10/1/2015,mi,110001924,1,,,,,20440,18,5,,1
99,1,3/10/2016,mi,110001925,1,,,,,20524,14,2,,1
8,99,12/30/2015,mi,110001926,1,1,,,,20563,999,999,999,999
99,1,3/16/2016,mi,110001927,1,,,,,20534,12,2,999,1
99,1,10/13/2015,mi,110001928,1,,,,,20382,19,4,,1
99,1,1/14/2015,mi,110001929,1,,,,,20109,16,2,,1
99,1,5/4/2015,mi,110001930,1,,,,,20213,11,2,999,1
2,1,10/13/2014,mi,110001931,1,,,,,20017,12,5,,
2,1,12/2/2014,mi,110001932,1,,,,,20075,16,2,,1
8,1,7/10/2015,mi,110001933,1,,,,,18372,13,4,,1
99,1,10/6/2015,mi,110001934,1,,,,,20373,14,999,1,1
99,1,8/31/2015,mi,110001935,1,,,,,20333,16,2,,
99,1,11/25/2015,mi,110001936,1,,,,,20424,12,2,,1
99,1,11/7/2014,mi,110001937,1,,,,,20038,13,2,,
2,1,11/5/2014,mi,110001938,1,,,,,20039,13,2,,
8,1,7/23/2015,mi,110001939,1,,,,,17119,13,2,,1
99,1,10/22/2015,mi,110001940,1,,,,,20385,13,2,,
2,1,2/22/2016,mi,110001941,1,,,,,20271,12,2,,1
99,1,2/11/2015,mi,110001942,1,,,,,20143,14,4,1,1
99,1,2/9/2015,mi,110001943,1,,,,,20144,13,4,,1
99,1,8/21/2015,mi,110001944,1,,,,,20325,13,2,,
99,99,2/24/2016,mi,110001945,1,,,,,20577,999,999,999,999
99,1,8/26/2015,mi,110001946,1,,,,,20331,11,2,1,1
1,1,10/22/2015,mi,110001947,1,1,,,,20219,16,2,,1
2,1,3/9/2016,mi,110001948,1,,,,,19999,13,2,,1
99,1,10/2/2015,mi,110001949,1,,,,,20369,11,2,,1
99,1,6/22/2015,mi,110001950,1,,,,,20264,13,4,1,1
99,1,12/8/2015,mi,110001951,1,,,,,20451,15,4,,1
2,1,12/2/2014,mi,110001952,1,,,,,20075,13,2,,
99,1,3/17/2015,mi,110001953,1,,,,,19999,17,2,,
8,1,2/17/2016,mi,110001954,1,,,,,19999,16,2,,
99,1,3/8/2016,mi,110001955,1,,,,,20524,13,2,,1
99,1,1/13/2015,mi,110001956,1,,,,,19999,15,4,,1
99,1,1/13/2016,mi,110001957,1,,,,,20006,15,2,,
99,1,9/29/2015,mi,110001958,1,,,,,20361,15,5,,
99,1,9/15/2015,mi,110001959,1,,,,,20346,17,4,,1
99,1,11/10/2015,mi,110001960,1,,,,,20404,16,2,,1
1,1,10/28/2015,mi,110001961,1,,,,,20509,13,2,,1
99,1,10/30/2014,mi,110001962,1,,,,,20032,16,4,1,1
99,1,11/3/2015,mi,110001963,1,,,,,20412,17,4,,
1,1,2/26/2016,mi,110001964,1,,,,,19999,15,2,,1
99,1,1/14/2016,mi,110001965,1,,,,,20472,15,2,,1
2,99,10/13/2014,mi,110001966,1,,,,,20396,11,2,,1
99,1,10/27/2015,mi,110001967,1,,,,,20375,15,4,,
2,1,10/16/2014,mi,110001968,1,,,,,20072,17,2,,1
99,1,1/22/2015,mi,110001969,1,,,,,20115,14,2,999,1
99,1,4/13/2015,mi,110001970,1,,,,,20179,15,4,,1
2,99,8/22/2014,mi,110001971,1,,,,,20570,999,999,999,999
99,1,2/19/2015,mi,110001972,1,,,,,20187,13,2,,1
99,1,5/4/2015,mi,110001973,1,,,,,20213,13,2,999,1
99,1,3/8/2016,mi,110001974,1,,,,,20367,15,4,1,
99,1,9/22/2015,mi,110001975,1,,,,,20360,14,2,,1
99,1,9/24/2015,mi,110001976,1,,,,,20356,13,5,999,1
99,1,10/14/2015,mi,110001977,1,,,,,20382,16,2,,1
99,1,1/12/2016,mi,110001978,1,,,,,20467,14,2,,1
1,1,1/6/2016,mi,110001979,1,,,,,19940,16,2,,1
99,1,6/29/2015,mi,110001980,1,,,,,20276,16,2,,1
99,1,2/11/2016,mi,110001981,1,,,,,20048,16,4,,1
99,1,3/15/2016,mi,110001982,1,,,,,20534,17,999,1,1
1,1,3/18/2015,il,110001983,,,1,,,20409,20,2,1,
1,1,1/25/2016,il,110001984,,,1,,,20507,18,2,,
1,1,12/29/2015,il,110001985,,1,1,,,20474,18,2,,
1,1,10/1/2015,il,110001986,,,1,,,20410,21,2,,
1,1,5/8/2015,il,110001987,,,1,,,20382,21,2,,
1,99,3/19/2014,il,110001988,,,1,,,20409,19,2,,
1,99,11/11/2014,il,110001989,,,1,,,20409,21,4,,3
1,1,6/27/2014,il,110001990,,,1,,,20039,21,2,,
9,99,12/3/2014,il,110001991,,1,1,,,20429,18,2,,
1,1,4/29/2015,il,110001992,,,1,,,20314,19,2,,
1,99,7/14/2015,il,110001993,,,1,,,20314,20,2,,
1,99,7/20/2015,il,110001994,,,1,,,20375,21,2,,
1,99,11/4/2013,il,110001995,,,1,,,20409,19,2,,
1,99,1/20/2014,il,110001996,,,1,,,20409,18,2,,
1,1,1/12/2015,il,110001997,,,1,,,20410,20,1,,
1,99,3/3/2014,il,110001998,,,1,,,20409,19,2,,
1,1,8/7/2014,il,110001999,,,1,,,20410,19,2,,
1,99,8/28/2014,il,110002000,,,1,,,20410,19,2,1,
1,99,8/20/2014,il,110002001,,,1,,,20199,18,4,,
1,1,10/3/2014,il,110002002,,,1,,,20409,20,2,,
1,1,10/30/2014,il,110002003,,,1,,,20042,18,4,,
1,1,11/20/2014,il,110002004,,,1,,,20061,21,4,,
1,1,11/13/2014,il,110002005,,,1,,,20061,19,2,,
1,1,11/13/2014,il,110002006,,,1,,,20210,19,2,,
1,99,2/3/2015,il,110002007,,,1,,,20409,21,4,,
1,1,9/24/2015,il,110002008,,,1,,,20356,21,1,,
1,1,1/5/2016,il,110002009,,,1,,,20474,21,4,,
1,1,1/28/2016,il,110002010,,,1,,,20507,18,2,,
1,99,12/19/2014,il,110002011,,,1,,,20577,999,999,999,999
1,99,6/16/2014,il,110002013,,,1,,,20409,20,4,,3
1,99,7/24/2014,il,110002014,,,1,,,20409,19,4,1,2
1,99,8/12/2014,il,110002015,,,1,,,20409,20,4,1,1
1,99,9/11/2014,il,110002016,,,1,,,20409,19,2,,1
1,99,9/22/2014,il,110002017,,,1,,,20181,21,2,,
1,99,9/2/2014,il,110002018,,,1,,,20416,19,4,1,3
1,99,10/27/2014,il,110002019,,,1,,,20061,20,4,,1
1,1,12/17/2014,il,110002020,,,1,,,20409,20,4,,1
1,99,12/1/2014,il,110002021,,,1,,,20409,20,2,,
1,99,12/2/2014,il,110002022,,,1,,,20416,21,2,,1
1,99,12/2/2014,il,110002023,,,1,,,20416,19,2,,
1,99,1/12/2015,il,110002024,,,1,,,20577,999,999,999,999
1,99,1/23/2015,il,110002025,,,1,,,20411,19,4,1,1
1,1,4/6/2015,il,110002026,,,1,,,20416,20,4,,3
1,1,5/18/2015,il,110002027,,,1,,,20235,19,4,,
1,1,6/2/2015,il,110002028,,,1,,,20410,19,2,,
1,1,7/9/2015,il,110002029,,,1,,,20325,19,4,,
1,1,12/9/2015,il,110002030,,,1,,,20374,21,2,,
1,99,9/21/2015,il,110002031,,,1,,,20577,999,999,999,999
1,1,9/30/2015,il,110002032,,,1,,,20395,19,4,,4
1,99,1/4/2016,il,110002033,,,1,,,20577,999,999,999,999
1,99,3/22/2016,il,110002034,,,1,,,20548,999,999,999,999
8,99,10/26/2014,oh,110002058,,1,,,,20334,16,2,,
1,1,2/16/2016,wi,110002246,,,1,,,20515,18,2,,
1,1,7/7/2015,wi,110002247,,,1,,,20306,19,4,,
1,1,4/4/2014,wi,110002248,1,,1,,,20070,17,,,
1,99,7/14/2015,wi,110002249,,,1,,,20551,999,999,999,999
1,99,11/14/2013,wi,110002250,,,1,,,20461,18,5,,
1,1,6/15/2015,wi,110002251,,,1,,,20125,20,5,,
1,1,6/15/2015,wi,110002252,,,1,,,20125,11,5,,1
1,1,1/1/2016,wi,110002253,,,1,,,20515,19,5,,
1,1,5/22/2014,wi,110002254,,,1,,,20006,18,4,1,1
1,1,8/8/2014,wi,110002255,,,1,,,20006,17,2,,
1,99,1/1/2016,wi,110002256,,,1,,,20550,999,999,999,999
1,1,7/7/2015,wi,110002257,,,1,,,20395,11,4,,
1,99,1/21/2016,wi,110002258,,,1,,,20563,999,999,999,999
1,1,7/14/2015,wi,110002259,,,1,,,19994,18,2,,
1,1,6/15/2015,wi,110002260,,,1,,,20125,11,5,,
1,1,6/26/2015,wi,110002261,,,1,,,20308,18,5,1,1
1,99,4/28/2015,wi,110002262,,,1,,,20444,17,2,,
1,1,8/25/2014,wi,110002263,,,1,,,20149,11,5,,1
1,1,7/9/2015,wi,110002264,,,1,,,20305,18,4,,1
1,1,6/15/2015,wi,110002265,,,1,,,20026,11,5,,1
1,1,1/21/2016,wi,110002266,,,1,,,20515,18,2,,
1,1,7/2/2015,wi,110002267,,,1,,,19994,18,,,
1,1,7/17/2015,wi,110002268,,,1,,,20125,18,2,,
1,1,8/25/2014,wi,110002269,,,1,,,20006,19,2,,1
1,99,7/6/2015,wi,110002270,,,1,,,19994,18,2,,
1,99,1/10/2016,oh,110002271,,1,,,,20551,999,999,999,999
8,99,3/24/2016,oh,110002272,,1,,,,20555,999,999,999,999
8,1,11/4/2015,oh,110002273,,1,,,,20397,14,5,,
8,1,11/6/2015,oh,110002274,,1,,,,20405,14,2,,1
99,1,12/4/2015,oh,110002275,,1,,,,17573,15,2,,1
8,99,3/11/2016,oh,110002276,,1,,,,20555,999,999,999,999
1,1,11/30/2015,oh,110002277,,1,,,,19989,12,2,,
8,1,5/27/2015,oh,110002278,,1,,,,20395,11,2,,1
1,1,11/20/2015,oh,110002279,,1,,,,17696,17,2,,1
1,1,11/13/2015,oh,110002280,,1,,,,19989,17,2,,
8,99,3/4/2016,oh,110002281,,1,,,,20555,999,999,999,999
99,1,6/25/2012,mi,110002282,,,,,1,20340,12,2,999,2
2,1,5/14/2015,mi,110002283,,,,,1,20156,22,2,,
8,99,7/3/2013,mi,110002284,,,,,1,20334,21,2,,1
99,99,6/9/2015,mi,110002285,,,,,1,20574,999,999,999,999
99,99,10/30/2014,mi,110002286,,,,,1,20569,999,999,999,999
99,99,9/21/2011,mi,110002287,,,,,1,20563,999,999,999,999
99,99,3/4/2015,mi,110002288,,,,,1,20319,21,2,999,1
99,99,2/23/2015,mi,110002289,,,,,1,20340,999,999,999,999
99,1,4/1/2015,mi,110002290,,,,,1,20354,18,2,,
99,99,2/11/2015,mi,110002291,,,,,1,20340,999,999,999,999
99,1,5/7/2015,mi,110002292,,,,,1,20426,24,2,,
99,2,6/4/2015,mi,110002293,,,,,1,20361,23,999,999,1
99,99,9/28/2011,mi,110002294,,,,,1,20569,999,999,999,999
8,99,9/25/2014,mi,110002295,,,,,1,17990,999,999,999,999
2,99,9/25/2014,mi,110002296,,,,,1,19999,999,999,999,999
2,1,2/18/2016,mi,110002297,,,,,1,20481,22,2,,
99,2,5/30/2012,mi,110002298,,,,,1,20427,19,2,,1
99,99,9/23/2012,mi,110002299,,,,,1,20569,999,999,999,999
99,99,3/19/2012,mi,110002300,,,,,1,20355,25,2,,1
8,1,7/1/2015,mi,110002301,,,,,1,20339,15,2,,1
99,99,4/15/2015,mi,110002302,,,,,1,20569,999,999,999,999
99,99,1/23/2013,mi,110002303,,,,,1,20570,999,999,999,999
99,99,8/1/2012,mi,110002304,,,,,1,20565,999,999,999,999
8,1,3/5/2012,mi,110002305,,,,,1,20328,15,2,,1
99,99,9/29/2014,mi,110002306,,,,,1,20569,999,999,999,999
99,99,4/11/2012,mi,110002307,,,,,1,20569,999,999,999,999
99,2,6/11/2015,mi,110002308,,,,,1,20361,20,2,999,2
99,1,6/1/2015,mi,110002309,,,,,1,20361,24,2,,1
99,99,10/16/2013,mi,110002310,,,,,1,20569,999,999,999,999
99,99,8/20/2014,mi,110002311,,,,,1,20569,999,999,999,999
99,99,2/10/2013,mi,110002312,,,,,1,20579,999,999,999,999
99,1,1/23/2013,mi,110002313,,,,,1,20361,20,2,,2
99,99,9/29/2014,mi,110002314,,,,,1,20578,999,999,999,999
99,1,7/30/2012,mi,110002315,,,,,1,20340,18,2,,
99,2,6/11/2015,mi,110002316,,,,,1,20361,21,2,999,
99,1,8/9/2012,mi,110002317,,,,,1,20318,20,2,,1
99,2,7/6/2015,mi,110002318,,,,,1,20361,17,2,999,
99,1,9/18/2014,mi,110002319,,,,,1,20340,25,2,,1
99,99,2/5/2015,mi,110002320,,,,,1,20357,19,5,,1
99,99,4/8/2015,mi,110002321,,,,,1,20565,999,999,999,999
99,1,9/21/2011,mi,110002322,,,,,1,20354,19,2,,1
99,99,8/21/2013,mi,110002323,,,,,1,20355,25,2,,1
99,99,9/28/2011,mi,110002324,,,,,1,20569,999,999,999,999
99,99,4/29/2015,mi,110002325,,,,,1,20356,999,999,999,999
99,99,2/4/2013,mi,110002326,,,,,1,20569,999,999,999,999
99,99,3/26/2014,mi,110002327,,,,,1,20569,999,999,999,999
99,99,10/8/2014,mi,110002328,,,,,1,20555,999,999,999,999
8,99,6/27/2013,mi,110002329,,,,,1,20334,19,2,,1
99,1,10/8/2014,mi,110002330,,,,,1,20346,16,2,,2
99,1,3/28/2012,mi,110002331,,,,,1,20354,24,2,,1
99,99,6/20/2015,mi,110002332,,,,,1,20578,999,999,999,999
99,99,4/1/2015,mi,110002333,,,,,1,20353,999,999,999,999
2,1,4/16/2014,mi,110002334,,,,,1,20467,17,2,999,
99,99,5/6/2015,mi,110002335,,,,,1,20569,999,999,999,999
2,1,10/15/2014,mi,110002336,,,,,1,20331,20,2,,1
99,99,3/9/2015,mi,110002337,,,,,1,20345,999,999,999,999
99,99,2/7/2013,mi,110002338,,,,,1,20569,999,999,999,999
99,99,6/2/2015,mi,110002339,,,,,1,20578,999,999,999,999
99,99,1/16/2013,mi,110002340,,,,,1,20569,999,999,999,999
99,99,9/14/2011,mi,110002341,,,,,1,20569,999,999,999,999
9,1,2/26/2014,mi,110002342,,,,,1,20328,13,2,,2
99,99,5/13/2015,mi,110002343,,,,,1,20574,999,999,999,999
2,99,9/25/2014,mi,110002344,,,,,1,17990,999,999,999,999
99,99,5/21/2015,mi,110002345,,,,,1,20574,999,999,999,999
99,99,4/2/2012,mi,110002346,,,,,1,20354,999,2,999,1
99,99,3/11/2015,mi,110002347,,,,,1,20347,999,2,,999
99,99,9/30/2013,mi,110002348,,,,,1,20578,999,999,999,999
99,99,7/8/2015,mi,110002349,,,,,1,20576,999,999,999,999
99,99,10/21/2015,mi,110002350,,,,,1,20548,999,999,999,999
8,99,1/20/2015,mi,110002351,,,,,1,20339,999,999,999,999
99,99,8/26/2015,mi,110002352,,,,,1,20578,999,999,999,999
99,1,5/13/2013,mi,110002353,,,,,1,20346,23,2,,
8,1,11/6/2014,mi,110002354,,,,,1,20340,16,5,,3
99,1,9/26/2011,mi,110002355,,,,,1,20340,17,2,,1
99,99,4/6/2015,mi,110002356,,,,,1,20565,999,999,999,999
99,99,6/4/2015,mi,110002357,,,,,1,20574,999,999,999,999
99,99,4/1/2015,mi,110002359,,,,,1,20354,999,2,,999
99,99,4/22/2015,mi,110002360,,,,,1,20569,999,999,999,999
99,99,9/17/2014,mi,110002361,,,,,1,20347,19,2,,
1,1,7/30/2012,mi,110002362,,,,,1,20227,16,2,,
99,99,3/9/2015,mi,110002363,,,,,1,20345,24,2,999,1
8,1,5/16/2012,mi,110002364,,,,,1,20328,21,2,,1
8,1,2/19/2014,mi,110002365,,,,,1,20328,15,2,,1
99,99,7/18/2013,mi,110002366,,,,,1,20569,999,999,999,999
99,99,8/13/2014,mi,110002367,,,,,1,20565,999,999,999,999
8,1,3/19/2012,mi,110002368,,,,,1,20328,23,2,,2
99,99,7/31/2013,mi,110002369,,,,,1,20578,999,999,999,999
99,99,6/9/2014,mi,110002370,,,,,1,20356,24,2,,1
99,1,2/11/2013,mi,110002371,,,,,1,20340,18,2,,1
99,1,7/10/2013,mi,110002372,,,,,1,20427,16,2,,
99,99,2/5/2015,mi,110002373,,,,,1,20340,999,999,999,999
